acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
4,2015/7/7,1,15.801766,1,0
4,2015/7/8,0,0,0,0
4,2015/7/9,0,0,0,0
4,2015/7/10,0,0,0,0
4,2015/7/11,0,0,0,0
4,2015/7/12,0,0,0,0
4,2015/7/13,2,66.29571933,0,0
4,2015/7/14,1,51.07244933,0,0
4,2015/7/15,0,0,0,0
4,2015/7/16,1,92.90444167,0,0
4,2015/7/17,1,32.908876,1,0
4,2015/7/18,0,0,0,0
4,2015/7/19,0,0,0,0
4,2015/7/20,0,0,0,0
4,2015/7/21,0,0,0,0
4,2015/7/22,0,0,0,0
4,2015/7/23,1,243.9221733,1,0
4,2015/7/24,1,139.8597738,0,0
4,2015/7/25,1,80.554397,1,0
4,2015/7/27,1,303.2937875,1,0
4,2015/7/28,1,245.8670642,0,0
4,2015/7/29,1,201.2986587,2,0
4,2015/7/30,0,0,0,0
4,2015/7/31,1,90.88022283,0,0
4,2015/8/1,1,13.66944267,0,0
4,2015/8/2,1,122.3922818,1,0
4,2015/8/3,2,240.7436113,2,0
4,2015/8/4,1,256.6267868,0,0
4,2015/8/5,0,0,0,0
4,2015/8/6,0,0,0,0
4,2015/8/7,0,0,0,0
4,2015/8/8,0,0,0,0
4,2015/8/9,0,0,0,0
4,2015/8/10,0,0,0,0
4,2015/8/11,1,2.0412855,0,0
4,2015/8/12,0,0,0,0
4,2015/8/13,0,0,0,0
4,2015/8/14,0,0,0,0
4,2015/8/15,0,0,0,0
4,2015/8/16,0,0,0,0
4,2015/8/17,0,0,0,0
4,2015/8/18,0,0,0,0
4,2015/8/19,0,0,0,0
4,2015/8/20,0,0,0,0
4,2015/8/21,0,0,0,0
4,2015/8/22,0,0,0,0
4,2015/8/23,0,0,0,0
4,2015/8/24,0,0,0,0
4,2015/8/25,0,0,0,0
4,2015/8/26,0,0,0,0
4,2015/8/27,0,0,0,0
5,2015/1/7,1,59.72671883,0,0
5,2015/1/8,0,0,0,0
5,2015/1/9,2,103.5686138,0,0
5,2015/1/10,1,80.18189033,0,0
5,2015/1/11,1,36.24653467,0,0
5,2015/1/12,1,50.034099,0,0
5,2015/1/13,0,0,0,0
5,2015/1/14,1,41.06708733,0,0
5,2015/1/15,0,0,0,0
5,2015/1/16,1,122.3769065,1,0
5,2015/1/17,1,68.20015,0,0
5,2015/1/18,1,11.88067217,0,0
5,2015/1/19,1,186.740929,1,0
5,2015/1/20,1,28.76410567,0,0
5,2015/1/21,1,94.20400417,0,0
5,2015/1/22,1,149.3832627,0,0
5,2015/1/23,1,141.3218253,0,0
5,2015/1/24,1,156.2039732,1,0
5,2015/1/25,1,46.09093467,0,0
5,2015/1/26,1,41.57871767,0,0
5,2015/1/27,1,146.6244657,1,0
5,2015/1/28,1,99.24640817,0,0
5,2015/1/29,1,45.14432017,0,0
5,2015/1/30,1,86.218259,0,0
5,2015/1/31,1,59.07325833,1,0
5,2015/2/1,1,92.796903,0,0
5,2015/2/2,1,71.64715933,1,0
5,2015/2/3,0,0,0,0
5,2015/2/4,1,99.29119133,0,0
5,2015/2/5,1,17.88767033,0,0
5,2015/2/6,0,0,1,0
5,2015/2/7,1,42.4472545,0,0
5,2015/2/8,1,182.0589425,1,0
5,2015/2/9,1,8.468934167,0,0
5,2015/2/10,0,0,0,0
5,2015/2/11,1,129.4740597,0,0
5,2015/2/12,1,88.15465917,0,0
5,2015/2/13,1,25.02590767,0,0
5,2015/2/14,0,0,0,0
5,2015/2/15,1,174.5309702,0,0
5,2015/2/16,2,255.0469448,1,0
5,2015/2/17,1,12.0469175,0,0
5,2015/2/18,2,162.3617465,0,0
5,2015/2/19,1,55.78472917,0,0
5,2015/2/20,1,59.43974633,0,0
5,2015/2/21,1,42.023567,0,0
5,2015/2/22,1,130.5082568,0,0
5,2015/2/23,1,58.313197,0,0
5,2015/2/24,1,125.4301143,0,0
5,2015/2/25,1,67.06594783,0,0
5,2015/2/26,1,31.43053033,0,0
5,2015/2/27,1,28.87616617,0,0
5,2015/2/28,1,100.0921118,0,0
5,2015/3/1,1,3.475940667,0,0
5,2015/3/2,0,0,0,0
5,2015/3/3,0,0,0,0
5,2015/3/4,1,4.336074667,0,0
5,2015/3/5,2,78.51811883,0,0
5,2015/3/6,0,0,0,0
5,2015/3/7,1,67.67089317,0,0
5,2015/3/8,1,59.0020355,0,0
5,2015/3/9,1,50.66296033,0,0
5,2015/3/10,1,94.10712317,1,0
5,2015/3/11,1,2.402307167,0,0
5,2015/3/12,1,54.3836295,1,0
5,2015/3/13,0,0,0,0
5,2015/3/14,1,97.88452817,0,0
5,2015/3/15,1,155.683978,1,0
5,2015/3/16,1,18.67628983,0,0
5,2015/3/17,1,5.693861,0,0
5,2015/3/18,1,85.37741933,0,0
5,2015/3/19,0,0,0,0
5,2015/3/20,0,0,0,0
5,2015/3/21,0,0,0,0
5,2015/3/22,0,0,0,0
5,2015/3/23,0,0,0,0
5,2015/3/24,0,0,0,0
5,2015/3/25,1,101.7790095,0,0
5,2015/3/26,1,14.07391017,1,0
5,2015/3/27,1,11.34806883,0,0
5,2015/3/28,0,0,0,0
5,2015/3/29,1,41.28002367,0,0
5,2015/3/30,1,10.6980285,0,0
5,2015/3/31,0,0,0,0
5,2015/4/1,1,23.16537717,0,0
5,2015/4/2,1,2.662257,0,0
5,2015/4/3,0,0,0,0
5,2015/4/4,1,11.97068033,0,0
5,2015/4/5,0,0,0,0
5,2015/4/6,0,0,0,0
5,2015/4/7,0,0,0,0
5,2015/4/8,0,0,0,0
5,2015/4/9,0,0,0,0
5,2015/4/10,0,0,0,0
5,2015/4/11,0,0,0,0
5,2015/4/12,0,0,0,0
5,2015/4/13,0,0,0,0
5,2015/4/14,0,0,0,0
5,2015/4/15,0,0,0,0
6,2015/6/5,1,5.630572167,0,0
6,2015/6/6,1,76.5443475,0,0
6,2015/6/7,2,134.2766722,2,0
6,2015/6/8,1,203.8493928,2,0
6,2015/6/9,1,196.479387,2,0
6,2015/6/10,1,163.6741795,0,0
6,2015/6/11,0,0,0,0
6,2015/6/12,1,28.29270667,1,0
6,2015/6/13,0,0,0,0
6,2015/6/14,2,172.5957497,1,0
6,2015/6/15,2,157.439929,2,0
6,2015/6/16,3,118.3801868,0,0
6,2015/6/17,0,0,0,0
6,2015/6/18,2,52.66091417,0,0
6,2015/6/19,0,0,0,0
6,2015/6/20,0,0,0,0
6,2015/6/21,0,0,0,0
6,2015/6/22,0,0,0,0
6,2015/6/23,1,9.600069667,0,0
6,2015/6/24,1,147.642282,1,0
6,2015/6/25,0,0,0,0
6,2015/6/26,1,114.9499997,3,0
6,2015/6/27,1,196.9471448,2,0
6,2015/6/28,1,15.70230317,0,0
6,2015/6/29,1,10.15900017,0,0
6,2015/6/30,1,132.9877843,2,0
6,2015/7/1,1,105.1768042,2,0
6,2015/7/2,2,85.04389333,1,0
6,2015/7/3,0,0,0,0
6,2015/7/4,0,0,0,0
6,2015/7/5,0,0,0,0
6,2015/7/6,0,0,0,0
6,2015/7/7,1,17.3480545,0,0
6,2015/7/8,0,0,0,0
6,2015/7/9,2,133.0411003,0,0
6,2015/7/10,0,0,0,0
6,2015/7/11,0,0,0,0
6,2015/7/12,0,0,0,0
6,2015/7/13,0,0,0,0
6,2015/7/14,2,124.9337257,2,0
6,2015/7/15,0,0,0,0
6,2015/7/16,1,139.1116127,1,0
6,2015/7/17,1,79.35353217,1,0
6,2015/7/18,1,133.8862497,1,0
6,2015/7/19,0,0,0,0
6,2015/7/20,1,91.99065633,1,0
6,2015/7/21,1,138.8854458,1,0
6,2015/7/22,1,24.14591733,0,0
6,2015/7/23,1,119.3087483,2,0
6,2015/7/24,0,0,0,0
6,2015/7/25,0,0,0,0
6,2015/7/27,0,0,0,0
6,2015/7/28,1,24.0452185,0,0
6,2015/7/29,0,0,0,0
6,2015/7/30,0,0,0,0
6,2015/7/31,1,11.63071133,0,0
6,2015/8/1,0,0,0,0
6,2015/8/2,0,0,0,0
6,2015/8/3,0,0,0,0
6,2015/8/4,1,197.1030197,2,0
6,2015/8/5,1,98.03227583,1,0
6,2015/8/6,1,78.12491567,1,0
6,2015/8/7,0,0,0,0
6,2015/8/8,1,99.08826033,1,0
6,2015/8/9,1,71.52355617,1,0
6,2015/8/10,1,52.09866633,1,0
6,2015/8/11,0,0,0,0
6,2015/8/12,1,75.741122,1,0
6,2015/8/13,1,41.25720783,0,0
6,2015/8/14,1,102.0324245,2,0
6,2015/8/15,0,0,0,0
6,2015/8/16,0,0,0,0
6,2015/8/17,0,0,0,0
6,2015/8/18,2,31.5542495,0,0
6,2015/8/19,0,0,0,0
6,2015/8/20,0,0,0,0
6,2015/8/21,1,4.791608333,0,0
6,2015/8/22,0,0,0,0
6,2015/8/23,1,30.99737,0,0
6,2015/8/24,0,0,0,0
6,2015/8/25,0,0,0,0
6,2015/8/26,1,58.28298333,1,0
6,2015/8/27,0,0,0,0
7,2015/5/12,1,42.49969467,0,0
7,2015/5/13,0,0,0,0
7,2015/5/14,1,27.81524317,1,0
7,2015/5/15,0,0,0,0
7,2015/5/16,0,0,0,0
7,2015/5/17,0,0,0,0
7,2015/5/18,2,33.88895067,0,0
7,2015/5/19,3,85.09524617,0,0
7,2015/5/20,1,52.211828,0,0
7,2015/5/21,0,0,0,0
7,2015/5/22,0,0,0,0
7,2015/5/23,0,0,0,0
7,2015/5/24,0,0,0,0
7,2015/5/25,0,0,0,0
7,2015/5/26,0,0,0,0
7,2015/5/27,0,0,0,0
7,2015/5/28,0,0,0,0
7,2015/5/29,0,0,0,0
7,2015/5/30,1,80.93818733,0,0
7,2015/5/31,0,0,0,0
7,2015/6/1,0,0,0,0
7,2015/6/2,0,0,0,0
7,2015/6/3,0,0,0,0
7,2015/6/4,0,0,0,0
7,2015/6/5,0,0,0,0
7,2015/6/6,0,0,0,0
7,2015/6/7,0,0,0,0
7,2015/6/8,0,0,0,0
7,2015/6/9,0,0,0,0
7,2015/6/10,0,0,0,0
7,2015/6/11,0,0,0,0
7,2015/6/12,0,0,0,0
7,2015/6/13,1,70.29863167,0,0
7,2015/6/14,2,103.3785927,0,0
7,2015/6/15,1,53.47608317,0,0
7,2015/6/16,0,0,0,0
7,2015/6/17,0,0,0,0
7,2015/6/18,1,55.986253,0,0
7,2015/6/19,1,219.7232237,1,0
7,2015/6/20,1,14.16975917,0,0
7,2015/6/21,1,33.80429417,0,0
7,2015/6/22,1,89.813162,0,0
7,2015/6/23,0,0,0,0
7,2015/6/24,1,12.50483983,1,0
7,2015/6/25,0,0,0,0
7,2015/6/26,1,85.871756,0,0
7,2015/6/27,2,160.5271932,1,0
7,2015/6/28,1,145.5865843,0,0
7,2015/6/29,0,0,0,0
7,2015/6/30,1,43.25773167,0,0
7,2015/7/1,0,0,0,0
7,2015/7/2,0,0,0,0
7,2015/7/3,1,198.831432,2,0
7,2015/7/4,1,93.7143705,0,0
7,2015/7/5,1,70.5472675,1,0
7,2015/7/6,1,44.75535267,0,0
7,2015/7/7,3,161.848495,0,0
7,2015/7/8,0,0,0,0
7,2015/7/9,0,0,0,0
7,2015/7/10,0,0,0,0
7,2015/7/11,0,0,0,0
7,2015/7/12,0,0,0,0
7,2015/7/13,0,0,0,0
7,2015/7/14,0,0,0,0
7,2015/7/15,0,0,0,0
7,2015/7/16,0,0,0,0
7,2015/7/17,0,0,0,0
7,2015/7/18,0,0,0,0
7,2015/7/19,0,0,0,0
7,2015/7/20,1,3.163940167,0,0
7,2015/7/21,0,0,0,0
7,2015/7/22,0,0,0,0
7,2015/7/23,0,0,0,0
7,2015/7/24,0,0,0,0
7,2015/7/25,0,0,0,0
7,2015/7/27,2,143.494447,0,0
7,2015/7/28,0,0,0,0
7,2015/7/29,0,0,0,0
7,2015/7/30,1,32.1232565,0,0
7,2015/7/31,0,0,0,0
7,2015/8/1,0,0,0,0
7,2015/8/2,0,0,0,0
7,2015/8/3,0,0,0,0
7,2015/8/4,0,0,0,0
7,2015/8/5,0,0,0,0
7,2015/8/6,1,37.61161033,0,0
7,2015/8/7,0,0,0,0
7,2015/8/8,0,0,0,0
7,2015/8/9,0,0,0,0
7,2015/8/10,0,0,0,0
7,2015/8/11,0,0,0,0
7,2015/8/12,0,0,0,0
7,2015/8/13,0,0,0,0
7,2015/8/14,0,0,0,0
7,2015/8/15,0,0,0,0
7,2015/8/16,0,0,0,0
7,2015/8/17,0,0,0,0
7,2015/8/18,0,0,0,0
7,2015/8/19,0,0,0,0
7,2015/8/20,0,0,0,0
7,2015/8/21,0,0,0,0
7,2015/8/22,0,0,0,0
7,2015/8/23,0,0,0,0
7,2015/8/24,0,0,0,0
7,2015/8/25,0,0,0,0
7,2015/8/26,0,0,0,0
7,2015/8/27,0,0,0,0
8,2015/5/6,3,152.185322,1,0
8,2015/5/7,1,93.6641945,0,0
8,2015/5/8,1,136.1030987,1,0
8,2015/5/9,1,32.99462083,0,0
8,2015/5/10,1,352.3445633,2,0
8,2015/5/11,1,184.9934293,2,0
8,2015/5/12,2,36.82841317,1,0
8,2015/5/13,2,135.9459488,0,0
8,2015/5/14,1,16.133494,0,0
8,2015/5/15,1,237.6631848,1,0
8,2015/5/16,1,44.81587367,0,0
8,2015/5/17,2,59.42159183,0,0
8,2015/5/18,1,22.49171433,0,0
8,2015/5/19,0,0,0,0
8,2015/5/20,0,0,0,0
8,2015/5/21,1,6.489488,0,0
8,2015/5/22,1,9.051655167,0,0
8,2015/5/23,1,51.58609617,1,0
8,2015/5/24,1,22.55145567,0,0
8,2015/5/25,1,56.33066617,1,0
8,2015/5/26,1,31.75936333,0,0
8,2015/5/27,1,14.09119283,0,0
8,2015/5/28,0,0,0,0
8,2015/5/29,1,29.46235467,0,0
8,2015/5/30,1,25.94133633,0,0
8,2015/5/31,0,0,0,0
8,2015/6/1,2,140.4608095,1,0
8,2015/6/2,0,0,0,0
8,2015/6/3,0,0,0,0
8,2015/6/4,1,17.80598867,0,0
8,2015/6/5,0,0,0,0
8,2015/6/6,0,0,0,0
8,2015/6/7,0,0,0,0
8,2015/6/8,0,0,0,0
8,2015/6/9,0,0,0,0
8,2015/6/10,0,0,0,0
8,2015/6/11,0,0,0,0
8,2015/6/12,1,215.5401335,0,0
8,2015/6/13,1,53.01566483,1,0
8,2015/6/14,1,31.99092183,0,0
8,2015/6/15,1,4.752788167,0,0
8,2015/6/16,0,0,0,0
8,2015/6/17,1,5.375166667,0,0
8,2015/6/18,1,47.86871817,0,0
8,2015/6/19,1,26.57048917,0,0
8,2015/6/20,1,30.64359667,0,0
8,2015/6/21,1,133.611688,1,0
8,2015/6/22,1,41.77306133,0,0
8,2015/6/23,1,5.827140333,0,0
8,2015/6/24,1,55.1019035,0,0
8,2015/6/25,1,226.0723015,0,0
8,2015/6/26,1,124.4182727,0,0
8,2015/6/27,1,10.52053833,0,0
8,2015/6/28,0,0,0,0
8,2015/6/29,2,108.8391097,0,0
8,2015/6/30,1,19.63139067,0,0
8,2015/7/1,1,109.2039457,0,0
8,2015/7/2,1,103.2026873,1,0
8,2015/7/3,1,161.1110517,1,0
8,2015/7/4,1,156.7692575,1,0
8,2015/7/5,1,64.31681167,0,0
8,2015/7/6,0,0,0,0
8,2015/7/7,2,60.50226533,1,0
8,2015/7/8,2,178.6629862,1,0
8,2015/7/9,2,349.1277507,0,0
8,2015/7/10,0,0,0,0
8,2015/7/11,0,0,0,0
8,2015/7/12,1,5.80442,1,0
8,2015/7/13,1,66.53351833,0,0
8,2015/7/14,1,14.42382183,0,0
8,2015/7/15,0,0,0,0
8,2015/7/16,0,0,0,0
8,2015/7/17,1,27.78997083,0,0
8,2015/7/18,0,0,0,0
8,2015/7/19,1,85.611383,0,0
8,2015/7/20,0,0,0,0
8,2015/7/21,0,0,0,0
8,2015/7/22,0,0,0,0
8,2015/7/23,1,2.617304,1,0
8,2015/7/24,1,4.448409667,0,0
8,2015/7/25,1,68.84157333,0,0
8,2015/7/27,0,0,0,0
8,2015/7/28,1,9.008660167,0,0
8,2015/7/29,0,0,0,0
8,2015/7/30,0,0,0,0
8,2015/7/31,0,0,0,0
8,2015/8/1,0,0,0,0
8,2015/8/2,0,0,0,0
8,2015/8/3,0,0,0,0
8,2015/8/4,0,0,0,0
8,2015/8/5,0,0,0,0
8,2015/8/6,0,0,0,0
8,2015/8/7,0,0,0,0
8,2015/8/8,0,0,0,0
8,2015/8/9,0,0,0,0
8,2015/8/10,0,0,0,0
8,2015/8/11,0,0,0,0
8,2015/8/12,0,0,0,0
8,2015/8/13,0,0,0,0
8,2015/8/14,0,0,0,0
8,2015/8/15,0,0,0,0
8,2015/8/16,0,0,0,0
8,2015/8/17,0,0,0,0
8,2015/8/18,0,0,0,0
8,2015/8/19,1,52.17286233,0,0
8,2015/8/20,0,0,0,0
8,2015/8/21,1,15.2285485,0,0
8,2015/8/22,1,32.5877065,0,0
8,2015/8/23,0,0,0,0
8,2015/8/24,0,0,0,0
8,2015/8/25,0,0,0,0
8,2015/8/26,0,0,0,0
8,2015/8/27,0,0,0,0
9,2015/1/8,2,54.8963445,0,0
9,2015/1/9,1,295.8042377,1,0
9,2015/1/10,0,0,0,0
9,2015/1/11,0,0,0,0
9,2015/1/12,0,0,0,0
9,2015/1/13,1,36.2090455,0,0
9,2015/1/14,1,61.5617565,1,0
9,2015/1/15,1,36.03149233,0,0
9,2015/1/16,1,445.1138063,2,0
9,2015/1/17,0,0,0,0
9,2015/1/18,0,0,0,0
9,2015/1/19,0,0,0,0
9,2015/1/20,0,0,0,0
9,2015/1/21,0,0,0,0
9,2015/1/22,1,163.9599022,0,0
9,2015/1/23,1,241.0792717,2,0
9,2015/1/24,1,86.20712167,0,0
9,2015/1/25,1,81.6873045,1,0
9,2015/1/26,0,0,0,0
9,2015/1/27,0,0,0,0
9,2015/1/28,0,0,0,0
9,2015/1/29,1,143.5115868,0,0
9,2015/1/30,2,244.187229,2,0
9,2015/1/31,1,109.9273797,0,0
9,2015/2/1,2,19.0089545,0,0
9,2015/2/2,0,0,0,0
9,2015/2/3,1,56.85823683,0,0
9,2015/2/4,0,0,0,0
9,2015/2/5,1,43.8969605,1,0
9,2015/2/6,1,99.294789,1,0
9,2015/2/7,0,0,0,0
9,2015/2/8,0,0,0,0
9,2015/2/9,1,57.07355833,1,0
9,2015/2/10,0,0,0,0
9,2015/2/11,0,0,0,0
9,2015/2/12,1,145.3735722,2,0
9,2015/2/13,1,241.393501,3,0
9,2015/2/14,0,0,0,0
9,2015/2/15,1,191.6388198,2,0
9,2015/2/16,0,0,0,1
9,2015/2/17,1,60.50236317,0,0
9,2015/2/18,0,0,0,0
9,2015/2/19,1,50.50231767,1,0
9,2015/2/20,0,0,0,0
9,2015/2/21,0,0,0,0
9,2015/2/22,0,0,0,0
9,2015/2/23,0,0,0,0
9,2015/2/24,0,0,0,0
9,2015/2/25,0,0,0,0
9,2015/2/26,1,6.112363333,0,0
9,2015/2/27,0,0,0,0
9,2015/2/28,0,0,0,0
9,2015/3/1,0,0,0,0
9,2015/3/2,0,0,0,0
9,2015/3/3,0,0,0,0
9,2015/3/4,0,0,0,0
9,2015/3/5,0,0,0,0
9,2015/3/6,2,96.13440567,1,0
9,2015/3/7,1,2.4699475,0,0
9,2015/3/8,0,0,0,0
9,2015/3/9,0,0,0,0
9,2015/3/10,0,0,0,0
9,2015/3/11,0,0,0,0
9,2015/3/12,0,0,0,0
9,2015/3/13,0,0,0,0
9,2015/3/14,0,0,0,0
9,2015/3/15,1,12.3626205,0,0
9,2015/3/16,1,55.37926567,1,0
9,2015/3/17,0,0,0,1
9,2015/3/18,0,0,0,0
9,2015/3/19,1,45.202663,0,0
9,2015/3/20,1,114.2415858,0,0
9,2015/3/21,1,297.4753585,2,0
9,2015/3/22,1,2.1391505,0,0
9,2015/3/23,0,0,0,0
9,2015/3/24,0,0,0,0
9,2015/3/25,0,0,0,0
9,2015/3/26,1,31.36486433,0,0
9,2015/3/27,1,22.00525833,0,0
9,2015/3/28,1,127.0644645,0,0
9,2015/3/29,1,108.863365,1,0
9,2015/3/30,0,0,0,0
9,2015/3/31,0,0,0,0
9,2015/4/1,0,0,0,0
9,2015/4/2,0,0,0,0
9,2015/4/3,1,97.04257233,1,0
9,2015/4/4,1,133.7159955,0,0
9,2015/4/5,0,0,0,0
9,2015/4/6,0,0,0,0
9,2015/4/7,0,0,0,0
9,2015/4/8,0,0,0,0
9,2015/4/9,0,0,0,0
9,2015/4/10,1,222.3529778,1,0
9,2015/4/11,0,0,0,0
9,2015/4/12,0,0,0,0
9,2015/4/13,0,0,0,0
9,2015/4/14,0,0,0,0
9,2015/4/15,0,0,0,0
9,2015/4/16,0,0,0,0
9,2015/4/17,2,163.0810705,1,0
9,2015/4/18,0,0,0,0
9,2015/4/19,1,106.532528,1,0
9,2015/4/20,0,0,0,0
9,2015/4/21,0,0,0,0
9,2015/4/22,0,0,0,0
9,2015/4/23,1,3.010716167,0,0
9,2015/4/24,1,6.396395833,0,0
9,2015/4/25,0,0,0,0
9,2015/4/26,0,0,0,0
9,2015/4/27,0,0,0,0
9,2015/4/28,0,0,0,0
9,2015/4/29,0,0,0,0
9,2015/4/30,0,0,0,0
9,2015/5/1,0,0,0,0
9,2015/5/2,0,0,0,0
9,2015/5/3,0,0,0,0
9,2015/5/4,0,0,0,0
9,2015/5/5,0,0,0,0
9,2015/5/6,0,0,0,0
9,2015/5/7,2,22.30498583,0,0
9,2015/5/8,1,282.335832,2,0
9,2015/5/9,0,0,0,0
9,2015/5/10,1,65.90605633,1,0
9,2015/5/11,0,0,0,1
9,2015/5/12,2,66.95182367,1,0
9,2015/5/13,0,0,0,0
9,2015/5/14,0,0,0,0
9,2015/5/15,1,230.355162,1,0
9,2015/5/16,0,0,0,0
9,2015/5/17,0,0,0,0
9,2015/5/18,1,67.03186733,1,0
9,2015/5/19,0,0,0,0
9,2015/5/20,0,0,0,0
9,2015/5/21,0,0,0,0
9,2015/5/22,1,118.7984162,2,0
9,2015/5/23,0,0,0,0
9,2015/5/24,0,0,0,0
9,2015/5/25,1,387.8324452,4,0
9,2015/5/26,2,199.8699752,2,0
9,2015/5/27,0,0,0,0
9,2015/5/28,0,0,0,0
9,2015/5/29,0,0,0,0
9,2015/5/30,0,0,0,0
9,2015/5/31,0,0,0,0
9,2015/6/1,0,0,0,0
9,2015/6/2,0,0,0,0
9,2015/6/3,0,0,0,0
9,2015/6/4,0,0,0,0
9,2015/6/5,0,0,0,0
9,2015/6/6,0,0,0,0
9,2015/6/7,0,0,0,0
9,2015/6/8,1,4.897163333,0,0
9,2015/6/9,0,0,0,0
9,2015/6/10,0,0,0,0
9,2015/6/11,0,0,0,0
9,2015/6/12,0,0,0,0
9,2015/6/13,0,0,0,0
9,2015/6/14,2,112.8882547,0,0
9,2015/6/15,0,0,0,0
9,2015/6/16,1,40.14221467,0,0
9,2015/6/17,0,0,0,0
9,2015/6/18,0,0,0,0
9,2015/6/19,0,0,0,0
9,2015/6/20,0,0,0,0
9,2015/6/21,1,24.33956867,0,0
9,2015/6/22,0,0,0,0
9,2015/6/23,0,0,0,0
9,2015/6/24,1,45.59916883,0,0
9,2015/6/25,0,0,0,0
9,2015/6/26,1,21.44534683,0,0
9,2015/6/27,0,0,0,0
9,2015/6/28,1,99.62686117,2,0
9,2015/6/29,0,0,0,1
9,2015/6/30,1,44.19643217,1,0
9,2015/7/1,1,37.81651867,0,0
9,2015/7/2,0,0,0,0
9,2015/7/3,2,181.4530022,1,0
9,2015/7/4,0,0,0,0
9,2015/7/5,0,0,0,0
9,2015/7/6,1,47.67766383,0,0
9,2015/7/7,0,0,0,0
9,2015/7/8,0,0,0,0
9,2015/7/9,0,0,0,0
9,2015/7/10,0,0,0,0
9,2015/7/11,0,0,0,0
9,2015/7/12,0,0,0,0
9,2015/7/13,1,57.29251117,1,0
9,2015/7/14,0,0,0,0
9,2015/7/15,0,0,0,0
9,2015/7/16,0,0,0,0
9,2015/7/17,0,0,0,0
9,2015/7/18,0,0,0,0
9,2015/7/19,0,0,0,0
9,2015/7/20,0,0,0,0
9,2015/7/21,1,102.8210108,0,0
9,2015/7/22,2,18.182989,0,0
9,2015/7/23,0,0,0,0
9,2015/7/24,0,0,0,0
9,2015/7/25,0,0,0,0
9,2015/7/27,0,0,0,0
9,2015/7/28,0,0,0,0
9,2015/7/29,0,0,0,0
9,2015/7/30,0,0,0,0
9,2015/7/31,0,0,0,0
9,2015/8/1,0,0,0,0
9,2015/8/2,0,0,0,0
9,2015/8/3,0,0,0,0
9,2015/8/4,0,0,0,0
9,2015/8/5,0,0,0,0
9,2015/8/6,1,23.4719145,0,0
9,2015/8/7,1,10.09317167,0,0
9,2015/8/8,0,0,0,0
9,2015/8/9,0,0,0,0
9,2015/8/10,0,0,0,0
9,2015/8/11,0,0,0,0
9,2015/8/12,0,0,0,0
9,2015/8/13,0,0,0,0
9,2015/8/14,0,0,0,0
9,2015/8/15,0,0,0,0
9,2015/8/16,0,0,0,0
9,2015/8/17,0,0,0,0
9,2015/8/18,0,0,0,0
9,2015/8/19,0,0,0,0
9,2015/8/20,0,0,0,0
9,2015/8/21,0,0,0,0
9,2015/8/22,0,0,0,0
9,2015/8/23,0,0,0,0
10,2014/11/10,0,0,0,0
10,2014/11/11,1,16.2460585,0,0
10,2014/11/12,2,108.9828757,0,0
10,2014/11/13,0,0,0,0
10,2014/11/14,0,0,0,0
10,2014/11/15,0,0,0,0
10,2014/11/16,1,4.894544167,0,0
10,2014/11/17,0,0,0,0
10,2014/11/18,1,72.49593967,0,0
10,2014/11/19,0,0,0,0
10,2014/11/20,0,0,0,0
10,2014/11/21,0,0,0,0
10,2014/11/22,0,0,0,0
10,2014/11/23,1,258.9324313,1,0
10,2014/11/24,0,0,0,0
10,2014/11/25,0,0,0,0
10,2014/11/26,1,3.9133295,0,0
10,2014/11/27,1,3.301658667,0,0
10,2014/11/28,0,0,0,0
10,2014/11/29,0,0,0,0
10,2014/11/30,0,0,0,0
10,2014/12/1,0,0,0,0
10,2014/12/2,3,141.2384948,0,0
10,2014/12/3,3,197.1387987,1,0
10,2014/12/4,0,0,0,0
10,2014/12/5,1,28.05832333,0,0
10,2014/12/6,0,0,0,0
10,2014/12/7,0,0,0,0
10,2014/12/8,1,8.030059333,0,0
10,2014/12/9,0,0,0,0
10,2014/12/10,0,0,0,0
10,2014/12/11,0,0,0,0
10,2014/12/12,0,0,0,0
10,2014/12/13,0,0,0,0
10,2014/12/14,0,0,0,0
10,2014/12/15,0,0,0,0
10,2014/12/16,0,0,0,0
10,2014/12/17,0,0,0,0
10,2014/12/18,0,0,0,0
10,2014/12/19,0,0,0,0
10,2014/12/20,0,0,0,0
10,2014/12/21,1,3.177883,0,0
10,2014/12/22,2,210.9867568,0,0
10,2014/12/23,2,131.0424295,1,0
10,2014/12/24,2,121.8654233,0,0
10,2014/12/25,0,0,0,0
10,2014/12/26,0,0,0,0
10,2014/12/27,0,0,0,0
10,2014/12/28,0,0,0,0
10,2014/12/29,1,50.13666483,0,0
10,2014/12/30,1,155.6945175,0,0
10,2014/12/31,2,22.53608667,0,0
10,2015/1/1,0,0,0,0
10,2015/1/2,0,0,0,0
10,2015/1/3,0,0,0,0
10,2015/1/4,1,28.27553967,0,0
10,2015/1/5,1,73.67362933,0,0
10,2015/1/6,1,272.2487442,0,0
10,2015/1/7,2,49.53248567,1,0
10,2015/1/8,1,10.64178583,0,0
10,2015/1/9,1,44.78927567,0,0
10,2015/1/10,1,17.25139617,0,0
10,2015/1/11,0,0,0,0
10,2015/1/12,0,0,0,0
10,2015/1/13,0,0,0,0
10,2015/1/14,0,0,0,0
10,2015/1/15,3,35.5995125,0,0
10,2015/1/16,0,0,0,0
10,2015/1/17,0,0,0,0
10,2015/1/18,0,0,0,0
